tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	measurement_positions	measurement_sd_x	er_analyst_mail_names	treatment_dc_field	measurement_flag	measurement_inc	measurement_sd_z	magic_method_codes	measurement_standard	measurement_sd_y	measurement_csd	treatment_ac_field	measurement_temp	measurement_description	treatment_dc_field_phi	treatment_dc_field_theta	measurement_dec	magic_software_packages	magic_instrument_codes	treatment_temp	er_citation_names	measurement_magn_moment
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	29	1	4.34e-10		0	g	-46.0	2.81e-10	LT-T-Z:LP-DIR-T		2.53e-10	1.6	0	273				265.6	pmagpy-3.2.1	hargrave 2015-02-12 15:37:20	903.0	This study	1.97e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	30	1	8.01e-10		0	g	-40.0	2.16e-10	LT-T-Z:LP-DIR-T		2.92e-10	2.4	0	273				269.1	pmagpy-3.2.1	hargrave 2015-02-13 17:53:58	923.0	This study	1.99e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	31	1	5.97e-10		0	g	-42.4	3.07e-10	LT-T-Z:LP-DIR-T		3.16e-10	2.3	0	273				268.6	pmagpy-3.2.1	hargrave 2015-02-17 11:28:49	933.0	This study	1.78e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	32	1	4.89e-10		0	g	-39.3	3.35e-10	LT-T-Z:LP-DIR-T		3.34e-10	2.8	0	273				272.3	pmagpy-3.2.1	hargrave 2015-02-18 09:46:48	943.0	This study	1.35e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	33	1	2.07e-10		0	g	-27.9	9.14e-11	LT-T-Z:LP-DIR-T		1.06e-10	3.5	0	273				234.4	pmagpy-3.2.1	hargrave 2015-02-19 12:55:38	953.0	This study	3.99e-09
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	1	1	1.26e-08		0	g	-44.9	2.46e-09	LT-NO:LP-DIR-T		1.06e-09	3.0	0	273				77.2	pmagpy-3.2.1		273	This study	2.46e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	2	1	1.12e-08		0	g	-46.1	3.48e-09	LT-LT-Z:LP-DIR-T		1.30e-09	2.5	0	273				73.1	pmagpy-3.2.1		77	This study	2.72e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	3	1	1.03e-08		0	g	-49.3	6.14e-09	LT-T-Z:LP-DIR-T		4.82e-09	2.0	0	273				66.0	pmagpy-3.2.1		373.0	This study	3.68e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	4	1	2.08e-08		0	g	-51.8	7.78e-09	LT-T-Z:LP-DIR-T		2.52e-09	2.5	0	273				057.3	pmagpy-3.2.1	hargrave 2014-10-22 15:58:15	423.0	This study	5.06e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	5	1	3.17e-08		0	g	-52.1	1.03e-08	LT-T-Z:LP-DIR-T		2.75e-09	3.8	0	273				061.1	pmagpy-3.2.1	hargrave 2014-10-27 16:24:50	473.0	This study	5.02e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	6	1	3.67e-08		0	g	-51.9	7.43e-09	LT-T-Z:LP-DIR-T		5.43e-09	5.4	0	273				066.0	pmagpy-3.2.1	hargrave 2014-10-28 13:47:48	523.0	This study	4.01e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	7	1	2.20e-08		0	g	-50.3	3.89e-09	LT-T-Z:LP-DIR-T		3.27e-09	4.9	0	273				069.5	pmagpy-3.2.1	hargrave 2014-10-28 20:45:11	573.0	This study	2.63e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	8	1	9.67e-09		0	g	-51.0	1.56e-09	LT-T-Z:LP-DIR-T		5.81e-10	3.5	0	273				077.3	pmagpy-3.2.1	hargrave 2014-10-29 20:57:46	623.0	This study	1.59e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	9	1	8.78e-09		0	g	-49.9	1.49e-09	LT-T-Z:LP-DIR-T		5.86e-10	4.1	0	273				081.7	pmagpy-3.2.1	hargrave 2014-11-03 17:17:53	673.0	This study	1.25e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	10	1	7.17e-09		0	g	-49.3	1.12e-09	LT-T-Z:LP-DIR-T		5.18e-10	3.7	0	273				083.5	pmagpy-3.2.1	hargrave 2014-11-04 12:08:13	698.0	This study	1.13e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	11	1	8.02e-09		0	g	-47.8	9.47e-10	LT-T-Z:LP-DIR-T		6.20e-10	4.6	0	273				089.4	pmagpy-3.2.1	hargrave 2014-11-10 12:58:13	723.0	This study	1.01e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	12	1	3.65e-09		0	g	-46.9	7.45e-10	LT-T-Z:LP-DIR-T		4.97e-10	2.3	0	273				092.2	pmagpy-3.2.1	hargrave 2014-11-10 22:16:43	748.0	This study	9.23e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	13	1	6.65e-09		0	g	-44.6	9.94e-10	LT-T-Z:LP-DIR-T		1.36e-09	4.6	0	273				099.3	pmagpy-3.2.1	hargrave 2014-11-13 11:50:50	773.0	This study	8.52e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	14	1	3.04e-09		0	g	-42.8	6.72e-10	LT-T-Z:LP-DIR-T		9.47e-10	2.3	0	273				101.8	pmagpy-3.2.1	hargrave 2014-11-17 17:31:35	788.0	This study	7.92e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	15	1	1.10e-09		0	g	-42.7	5.65e-10	LT-T-Z:LP-DIR-T		5.01e-10	0.9	0	273				103.3	pmagpy-3.2.1	hargrave 2014-11-24 18:22:26	803.0	This study	7.67e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	16	1	1.39e-09		0	g	-41.8	8.06e-10	LT-T-Z:LP-DIR-T		7.70e-10	1.2	0	273				103.7	pmagpy-3.2.1	hargrave 2014-12-01 17:04:09	818.0	This study	7.61e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	17	1	1.33e-09		0	g	-41.7	6.66e-10	LT-T-Z:LP-DIR-T		6.73e-10	1.2	0	273				103.3	pmagpy-3.2.1	hargrave 2014-12-02 00:50:08	823.0	This study	7.05e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	18	1	4.01e-09		0	g	-41.4	6.06e-10	LT-T-Z:LP-DIR-T		1.42e-09	3.5	0	273				105.8	pmagpy-3.2.1	hargrave 2014-12-05 13:46:21	828.0	This study	6.86e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	19	1	4.49e-10		0	g	-39.4	5.00e-10	LT-T-Z:LP-DIR-T		2.97e-10	0.5	0	273				106.3	pmagpy-3.2.1	hargrave 2014-12-06 12:03:37	833.0	This study	6.56e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	20	1	7.97e-10		0	g	-40.2	6.00e-10	LT-T-Z:LP-DIR-T		5.57e-10	0.9	0	273				107.1	pmagpy-3.2.1	hargrave 2014-12-08 15:24:19	838.0	This study	6.34e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	21	1	5.10e-10		0	g	-39.2	6.18e-10	LT-T-Z:LP-DIR-T		5.48e-10	0.8	0	273				106.6	pmagpy-3.2.1	hargrave 2014-12-08 22:16:29	843.0	This study	6.09e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	22	1	3.29e-09		0	g	-39.3	3.90e-10	LT-T-Z:LP-DIR-T		1.59e-09	3.5	0	273				111.5	pmagpy-3.2.1	hargrave 2015-01-12 11:07:07	846.0	This study	5.92e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	23	1	1.85e-09		0	g	-39.5	3.95e-10	LT-T-Z:LP-DIR-T		8.67e-10	2.0	0	273				110.9	pmagpy-3.2.1	hargrave 2015-01-14 14:25:16	849.0	This study	5.86e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	24	1	1.07e-09		0	g	-39.3	6.83e-10	LT-T-Z:LP-DIR-T		5.93e-10	1.3	0	273				110.1	pmagpy-3.2.1	hargrave 2015-01-15 14:40:11	852.0	This study	5.84e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	25	1	2.53e-09		0	g	-40.2	5.04e-10	LT-T-Z:LP-DIR-T		1.35e-09	2.8	0	273				113.1	pmagpy-3.2.1	hargrave 2015-01-18 13:02:08	855.0	This study	5.75e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	26	1	1.35e-09		0	g	-39.4	4.12e-10	LT-T-Z:LP-DIR-T		6.22e-10	1.4	0	273				113.4	pmagpy-3.2.1	hargrave 2015-01-20 12:21:08	858.0	This study	5.74e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	27	1	1.47e-09		0	g	-38.0	3.27e-10	LT-T-Z:LP-DIR-T		7.29e-10	1.7	0	273				113.4	pmagpy-3.2.1	hargrave 2015-02-10 17:29:40	863.0	This study	5.53e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	28	1	7.42e-10		0	g	-36.7	4.53e-10	LT-T-Z:LP-DIR-T		7.00e-10	1.0	0	273				115.9	pmagpy-3.2.1	hargrave 2015-02-11 17:27:24	883.0	This study	5.22e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	29	1	9.51e-10		0	g	-34.3	4.96e-10	LT-T-Z:LP-DIR-T		6.33e-10	1.4	0	273				116.6	pmagpy-3.2.1	hargrave 2015-02-12 15:39:33	903.0	This study	4.54e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	30	1	1.04e-09		0	g	-32.9	2.07e-10	LT-T-Z:LP-DIR-T		3.56e-10	1.4	0	273				122.8	pmagpy-3.2.1	hargrave 2015-02-13 17:55:58	923.0	This study	4.10e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	31	1	4.21e-10		0	g	-33.6	2.55e-10	LT-T-Z:LP-DIR-T		3.88e-10	1.0	0	273				122.6	pmagpy-3.2.1	hargrave 2015-02-17 11:30:40	933.0	This study	3.27e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	32	1	9.59e-10		0	g	-34.3	1.02e-10	LT-T-Z:LP-DIR-T		6.76e-10	4.2	0	273				122.0	pmagpy-3.2.1	hargrave 2015-02-18 09:48:39	943.0	This study	1.56e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	33	1	1.21e-10		0	g	-37.5	1.85e-11	LT-T-Z:LP-DIR-T		1.22e-10	2.4	0	273				128.2	pmagpy-3.2.1	hargrave 2015-02-19 12:57:15	953.0	This study	3.94e-09
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	1	1	7.33e-09		0	g	-38.2	1.49e-09	LT-NO:LP-DIR-T		2.01e-08	3.0	0	273				15.6	pmagpy-3.2.1		273	This study	4.09e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	2	1	5.05e-09		0	g	-37.5	1.64e-09	LT-LT-Z:LP-DIR-T		1.25e-08	1.7	0	273				14.5	pmagpy-3.2.1		77	This study	4.63e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	3	1	3.61e-09		0	g	-38.2	2.55e-09	LT-T-Z:LP-DIR-T		3.58e-09	0.4	0	273				7.1	pmagpy-3.2.1		373.0	This study	6.21e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	4	1	4.56e-09		0	g	-38.7	6.47e-09	LT-T-Z:LP-DIR-T		2.75e-08	2.1	0	273				003.2	pmagpy-3.2.1	hargrave 2014-10-22 15:59:53	423.0	This study	7.92e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	5	1	4.90e-09		0	g	-39.1	4.23e-09	LT-T-Z:LP-DIR-T		1.87e-08	1.4	0	273				002.7	pmagpy-3.2.1	hargrave 2014-10-27 16:26:22	473.0	This study	7.70e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	6	1	5.53e-09		0	g	-41.2	3.25e-09	LT-T-Z:LP-DIR-T		3.21e-08	3.2	0	273				004.0	pmagpy-3.2.1	hargrave 2014-10-28 13:49:35	523.0	This study	5.77e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	7	1	3.92e-09		0	g	-43.6	1.64e-09	LT-T-Z:LP-DIR-T		1.46e-08	2.6	0	273				009.1	pmagpy-3.2.1	hargrave 2014-10-28 20:46:49	573.0	This study	3.38e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	8	1	1.44e-09		0	g	-47.7	7.48e-10	LT-T-Z:LP-DIR-T		6.33e-09	1.8	0	273				003.1	pmagpy-3.2.1	hargrave 2014-10-29 20:59:18	623.0	This study	2.10e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	9	1	1.47e-09		0	g	-48.9	7.48e-10	LT-T-Z:LP-DIR-T		7.30e-09	2.3	0	273				004.7	pmagpy-3.2.1	hargrave 2014-11-03 17:19:27	673.0	This study	1.86e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	10	1	8.53e-10		0	g	-51.2	9.38e-10	LT-T-Z:LP-DIR-T		4.39e-09	1.5	0	273				003.4	pmagpy-3.2.1	hargrave 2014-11-04 12:09:44	698.0	This study	1.70e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	11	1	7.23e-10		0	g	-52.6	7.23e-10	LT-T-Z:LP-DIR-T		4.41e-09	1.6	0	273				006.6	pmagpy-3.2.1	hargrave 2014-11-10 12:59:52	723.0	This study	1.56e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	12	1	1.48e-09		0	g	-54.3	7.26e-10	LT-T-Z:LP-DIR-T		3.73e-09	1.6	0	273				005.0	pmagpy-3.2.1	hargrave 2014-11-10 22:18:21	748.0	This study	1.40e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	13	1	1.47e-09		0	g	-56.9	8.08e-10	LT-T-Z:LP-DIR-T		3.97e-09	2.0	0	273				009.2	pmagpy-3.2.1	hargrave 2014-11-13 11:52:27	773.0	This study	1.22e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	14	1	5.23e-10		0	g	-60.2	4.09e-10	LT-T-Z:LP-DIR-T		2.96e-09	1.6	0	273				009.5	pmagpy-3.2.1	hargrave 2014-11-17 17:33:08	788.0	This study	1.04e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	15	1	4.33e-10		0	g	-61.7	3.32e-10	LT-T-Z:LP-DIR-T		1.14e-09	0.7	0	273				010.6	pmagpy-3.2.1	hargrave 2014-11-24 18:24:04	803.0	This study	9.46e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	16	1	1.25e-09		0	g	-64.2	4.61e-10	LT-T-Z:LP-DIR-T		8.66e-10	0.9	0	273				013.4	pmagpy-3.2.1	hargrave 2014-12-01 17:05:43	818.0	This study	8.90e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	17	1	1.05e-09		0	g	-65.4	5.17e-10	LT-T-Z:LP-DIR-T		7.78e-10	0.8	0	273				010.6	pmagpy-3.2.1	hargrave 2014-12-02 00:51:42	823.0	This study	8.17e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	18	1	9.54e-10		0	g	-68.1	3.97e-10	LT-T-Z:LP-DIR-T		7.97e-10	0.9	0	273				008.5	pmagpy-3.2.1	hargrave 2014-12-05 13:48:00	828.0	This study	7.61e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	19	1	5.47e-10		0	g	-70.7	4.56e-10	LT-T-Z:LP-DIR-T		8.73e-10	0.9	0	273				013.8	pmagpy-3.2.1	hargrave 2014-12-06 12:05:58	833.0	This study	6.99e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	20	1	5.84e-10		0	g	-71.9	3.77e-10	LT-T-Z:LP-DIR-T		6.73e-10	0.7	0	273				015.8	pmagpy-3.2.1	hargrave 2014-12-08 15:25:53	838.0	This study	6.66e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	21	1	9.49e-10		0	g	-72.1	4.03e-10	LT-T-Z:LP-DIR-T		6.31e-10	1.0	0	273				014.2	pmagpy-3.2.1	hargrave 2014-12-08 22:18:06	843.0	This study	6.25e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	22	1	1.23e-09		0	g	-72.6	4.41e-10	LT-T-Z:LP-DIR-T		6.47e-10	1.3	0	273				012.4	pmagpy-3.2.1	hargrave 2015-01-12 11:08:38	846.0	This study	6.17e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	23	1	1.27e-09		0	g	-74.0	5.04e-10	LT-T-Z:LP-DIR-T		9.91e-10	1.5	0	273				016.3	pmagpy-3.2.1	hargrave 2015-01-14 14:26:50	849.0	This study	6.06e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	24	1	1.30e-09		0	g	-75.4	4.34e-10	LT-T-Z:LP-DIR-T		5.97e-10	1.4	0	273				012.8	pmagpy-3.2.1	hargrave 2015-01-15 14:41:46	852.0	This study	5.88e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	25	1	1.08e-09		0	g	-75.3	6.04e-10	LT-T-Z:LP-DIR-T		7.91e-10	1.4	0	273				017.9	pmagpy-3.2.1	hargrave 2015-01-18 13:03:31	855.0	This study	5.71e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	26	1	6.65e-10		0	g	-74.9	3.06e-10	LT-T-Z:LP-DIR-T		7.83e-10	1.1	0	273				017.4	pmagpy-3.2.1	hargrave 2015-01-20 12:22:38	858.0	This study	5.57e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	27	1	6.31e-10		0	g	-78.2	3.63e-10	LT-T-Z:LP-DIR-T		6.37e-10	1.0	0	273				021.7	pmagpy-3.2.1	hargrave 2015-02-10 17:31:37	863.0	This study	5.14e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	28	1	9.49e-10		0	g	-81.2	3.79e-10	LT-T-Z:LP-DIR-T		4.79e-10	1.2	0	273				025.0	pmagpy-3.2.1	hargrave 2015-02-11 17:29:26	883.0	This study	4.76e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	29	1	4.24e-10		0	g	-81.9	3.59e-10	LT-T-Z:LP-DIR-T		3.83e-10	0.8	0	273				021.0	pmagpy-3.2.1	hargrave 2015-02-12 15:41:30	903.0	This study	3.95e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	30	1	5.06e-10		0	g	-85.2	1.89e-10	LT-T-Z:LP-DIR-T		3.74e-10	1.0	0	273				044.7	pmagpy-3.2.1	hargrave 2015-02-13 17:57:36	923.0	This study	3.54e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	31	1	3.30e-10		0	g	-86.8	2.69e-10	LT-T-Z:LP-DIR-T		2.80e-10	0.9	0	273				002.6	pmagpy-3.2.1	hargrave 2015-02-17 11:32:15	933.0	This study	2.82e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	32	1	3.62e-10		0	g	-77.8	8.97e-11	LT-T-Z:LP-DIR-T		2.29e-10	1.5	0	273				330.8	pmagpy-3.2.1	hargrave 2015-02-18 09:51:41	943.0	This study	1.61e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	33	1	1.01e-10		0	g	-70.2	3.25e-11	LT-T-Z:LP-DIR-T		4.52e-11	1.7	0	273				167.9	pmagpy-3.2.1	hargrave 2015-02-19 12:58:47	953.0	This study	3.90e-09
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	1	1	3.49e-09		0	g	-65.1	9.09e-10	LT-NO:LP-DIR-T		7.03e-09	1.6	0	273				169.5	pmagpy-3.2.1		273	This study	2.87e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	2	1	3.37e-09		0	g	-66.4	9.45e-10	LT-LT-Z:LP-DIR-T		7.33e-09	1.4	0	273				170.7	pmagpy-3.2.1		77	This study	3.30e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	3	1	5.21e-09		0	g	-71.4	2.26e-09	LT-T-Z:LP-DIR-T		5.49e-09	0.9	0	273				173.3	pmagpy-3.2.1		373.0	This study	4.62e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	4	1	4.16e-09		0	g	-73.4	8.78e-10	LT-T-Z:LP-DIR-T		1.37e-08	1.3	0	273				175.4	pmagpy-3.2.1	hargrave 2014-10-22 16:01:25	423.0	This study	6.26e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	5	1	5.71e-09		0	g	-72.5	1.66e-09	LT-T-Z:LP-DIR-T		1.23e-08	1.3	0	273				172.6	pmagpy-3.2.1	hargrave 2014-10-27 16:28:07	473.0	This study	6.10e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	6	1	4.84e-09		0	g	-71.2	2.29e-09	LT-T-Z:LP-DIR-T		1.31e-08	1.7	0	273				179.4	pmagpy-3.2.1	hargrave 2014-10-28 13:51:20	523.0	This study	4.71e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	7	1	2.58e-09		0	g	-65.3	1.48e-09	LT-T-Z:LP-DIR-T		4.08e-09	1.0	0	273				183.5	pmagpy-3.2.1	hargrave 2014-10-28 20:48:26	573.0	This study	2.75e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	8	1	1.01e-09		0	g	-59.0	5.44e-10	LT-T-Z:LP-DIR-T		4.15e-09	1.5	0	273				184.8	pmagpy-3.2.1	hargrave 2014-10-29 21:00:50	623.0	This study	1.59e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	9	1	9.70e-10		0	g	-57.3	4.01e-10	LT-T-Z:LP-DIR-T		3.49e-09	1.7	0	273				181.4	pmagpy-3.2.1	hargrave 2014-11-03 17:20:59	673.0	This study	1.23e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	10	1	5.55e-10		0	g	-54.9	3.93e-10	LT-T-Z:LP-DIR-T		4.11e-09	2.2	0	273				183.7	pmagpy-3.2.1	hargrave 2014-11-04 12:11:18	698.0	This study	1.09e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	11	1	4.74e-10		0	g	-52.2	6.19e-10	LT-T-Z:LP-DIR-T		2.98e-09	1.8	0	273				183.6	pmagpy-3.2.1	hargrave 2014-11-10 13:01:28	723.0	This study	9.41e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	12	1	1.05e-09		0	g	-49.9	9.71e-10	LT-T-Z:LP-DIR-T		1.39e-09	1.3	0	273				183.8	pmagpy-3.2.1	hargrave 2014-11-10 22:19:54	748.0	This study	8.32e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	13	1	1.40e-09		0	g	-46.7	9.68e-10	LT-T-Z:LP-DIR-T		4.62e-09	3.8	0	273				186.6	pmagpy-3.2.1	hargrave 2014-11-13 11:54:22	773.0	This study	7.35e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	14	1	5.04e-10		0	g	-43.4	3.06e-10	LT-T-Z:LP-DIR-T		1.96e-09	1.7	0	273				183.2	pmagpy-3.2.1	hargrave 2014-11-17 17:34:47	788.0	This study	6.76e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	15	1	2.71e-10		0	g	-41.1	3.03e-10	LT-T-Z:LP-DIR-T		1.15e-09	1.1	0	273				185.0	pmagpy-3.2.1	hargrave 2014-11-24 18:25:43	803.0	This study	6.36e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	16	1	3.50e-10		0	g	-39.9	6.37e-10	LT-T-Z:LP-DIR-T		1.79e-09	1.7	0	273				184.9	pmagpy-3.2.1	hargrave 2014-12-01 17:07:16	818.0	This study	6.30e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	17	1	3.37e-10		0	g	-38.9	5.95e-10	LT-T-Z:LP-DIR-T		9.75e-10	1.1	0	273				183.4	pmagpy-3.2.1	hargrave 2014-12-02 00:53:16	823.0	This study	5.76e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	18	1	1.01e-09		0	g	-37.6	6.93e-10	LT-T-Z:LP-DIR-T		3.39e-09	3.6	0	273				183.0	pmagpy-3.2.1	hargrave 2014-12-05 13:50:05	828.0	This study	5.68e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	19	1	4.53e-10		0	g	-35.8	4.36e-10	LT-T-Z:LP-DIR-T		1.22e-09	1.3	0	273				186.2	pmagpy-3.2.1	hargrave 2014-12-06 12:07:29	833.0	This study	5.43e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	20	1	3.65e-10		0	g	-35.2	3.98e-10	LT-T-Z:LP-DIR-T		1.17e-09	1.3	0	273				184.0	pmagpy-3.2.1	hargrave 2014-12-08 15:27:26	838.0	This study	5.30e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	21	1	2.98e-10		0	g	-34.2	5.30e-10	LT-T-Z:LP-DIR-T		1.29e-09	1.5	0	273				183.1	pmagpy-3.2.1	hargrave 2014-12-08 22:19:44	843.0	This study	5.16e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	22	1	6.56e-10		0	g	-33.9	7.72e-10	LT-T-Z:LP-DIR-T		7.49e-10	1.4	0	273				185.8	pmagpy-3.2.1	hargrave 2015-01-12 11:10:18	846.0	This study	5.00e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	23	1	5.63e-10		0	g	-33.3	6.17e-10	LT-T-Z:LP-DIR-T		1.05e-09	1.5	0	273				182.6	pmagpy-3.2.1	hargrave 2015-01-14 14:28:30	849.0	This study	4.86e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	24	1	5.27e-10		0	g	-32.5	7.65e-10	LT-T-Z:LP-DIR-T		9.70e-10	1.6	0	273				181.9	pmagpy-3.2.1	hargrave 2015-01-15 14:43:20	852.0	This study	4.83e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	25	1	6.82e-10		0	g	-32.6	3.95e-10	LT-T-Z:LP-DIR-T		1.16e-09	1.6	0	273				185.6	pmagpy-3.2.1	hargrave 2015-01-18 13:04:52	855.0	This study	4.67e-08
